Offset(P)            #Ptr   #Hnd Access Name
0x000000003dd444d8      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.blf
0x000000003dd447b8      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced301-6e01-11de-8bed-001e0bcd1824}.TM.blf
0x000000003dd44cf8      8      0 R--r-d \Device\HarddiskVolume2\Windows\Fonts\cga40woa.fon
0x000000003dd47278      1      1 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Cache\data_0
0x000000003dd4b508      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\MPSSVC.dll
0x000000003dd4bd58      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\FirewallAPI.dll.mui
0x000000003dd4c6e8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\rpcss.dll
0x000000003dd4d3c8      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\SensorsCpl.dll
0x000000003dd4fbe0      1      0 R--rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\Magnify.lnk
0x000000003dd50138      1      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Service Worker\Database\LOCK
0x000000003dd51a70      2      1 ------ \Device\NamedPipe\chrome.260.r11.260.0.117406058
0x000000003dd52c78      1      1 ------ \Device\NamedPipe\wkssvc
0x000000003dd53718      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wfapigp.dll
0x000000003dd53818      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\vmicsvc.exe
0x000000003dd54818      8      0 R--rwd \Device\HarddiskVolume2\Windows\Resources\Ease of Access Themes\hcwhite.theme
0x000000003dd55038      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\imagehlp.dll
0x000000003dd558b0      4      0 -W---- \Device\HarddiskVolume2ई诉۸ꈑISTRY\USER\S-1-5-21-3463664321-2923530833-3546627382-1000_Classes\CLSID\{C555438B-3C23-4769-A71F-B6D3D9B6053A}\Instance\InitPropertyBag
0x000000003dd55f40      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\icudtl.dat
0x000000003dd57bc0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003dd57c78      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-1d0-0
0x000000003dd588a0      2      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Web Data
0x000000003dd58a40      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\System Information.lnk
0x000000003dd5a3b8      5      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\libeay32.dll
0x000000003dd5c598      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\vmbuspipe.dll
0x000000003dd5ca90      1      1 ------ \Device\NamedPipe\wkssvc
0x000000003dd60750      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\activeds.dll
0x000000003dd60b30      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Remote Desktop Connection.lnk
0x000000003dd61038      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003dd621f8      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003dd64860      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003dd653f0      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\ActionCenterCPL.dll
0x000000003dd679d0      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000003dd67eb0     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4WHC.evtx
0x000000003dd68540      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003dd68f80      1      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\Links\desktop.ini
0x000000003dd691d8      1      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\volatility_2.5.win.standalone (2).lnk
0x000000003dd69718      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003dd6a4e8      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\icudtl.dat
0x000000003dd6a7c8      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000003dd6aca0     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003dd6af80     11      1 RWD--- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.tmp
0x000000003dd6c1e0      7      0 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Origin Bound Certs
0x000000003dd6cd58      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\palai.ttf
0x000000003dd6e038      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003dd6e270      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99
0x000000003dd6e838      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\dfrgui.lnk
0x000000003dd6ee38      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003dd6f928      8      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\mingliu.ttc
0x000000003dd71c48      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003dd734a8      2      2 RW-rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x000000003dd76868      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003dd776a0      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\activeds.dll.mui
0x000000003dd77f80      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x000000003dd78bf8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mscms.dll
0x000000003dd7d3a0      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\Wldap32.dll
0x000000003dd807a0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003dd809d0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003dd83760      1      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\LOCK
0x000000003dd83818      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99
0x000000003dd84038      5      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\segoeuiz.ttf
0x000000003dd841b0     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx
0x000000003dd84680      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003dd85350      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-ole32-l1-1-0.dll
0x000000003dd857e8      2      1 ------ \Device\NamedPipe\keysvc
0x000000003dd858a0      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\vsstrace.dll.mui
0x000000003dd85958      1      1 ------ \Device\NamedPipe\keysvc
0x000000003dd86038      8      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
0x000000003dd873c8      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003dd88378      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PortableDeviceApi.dll
0x000000003dd88510      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003dd88f80      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\usp10.dll
0x000000003dd894d8      8      0 RW-rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db
0x000000003dd8b038      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\natives_blob.bin
0x000000003dd8d598      4      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\ssleay32.dll
0x000000003dd8e318      8      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\AltTab.dll.mui
0x000000003dd8f1a8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\QUTIL.DLL
0x000000003dd8f440      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003dd93628      3      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\segoeuii.ttf
0x000000003dd94eb8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\efsutil.dll
0x000000003dd95038      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spool\drivers\w32x86\3\TPPS.DLL
0x000000003dd95558      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\ariali.ttf
0x000000003dd95610      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\vssapi.dll
0x000000003dd95908      1      1 ------ \Device\NamedPipe\keysvc
0x000000003dd97268      6      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuil.ttf
0x000000003dd97368      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cryptnet.dll
0x000000003dd99038      1      1 ------ \Device\NamedPipe\efsrpc
0x000000003dd990f0      2      1 ------ \Device\NamedPipe\efsrpc
0x000000003dd99d30      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\vsstrace.dll
0x000000003dd9a910      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ncsi.dll
0x000000003dd9b350      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000003dd9c1a8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\efscore.dll
0x000000003dd9c400      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cryptbase.dll
0x000000003dd9ce38      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\stdole2.tlb
0x000000003dda0b40      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\conhost.exe.mui
0x000000003dda66d8      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000003dda6f80      1      1 ------ \Device\NamedPipe\efsrpc
0x000000003dda9310      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\SearchFilterHost.exe
0x000000003dda9d48      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\webio.dll
0x000000003ddaf528      1      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Mobility Center.lnk
0x000000003ddafe18      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msinfo32.exe
0x000000003ddaff80      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\KBDUS.DLL
0x000000003ddb3dc8      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.ci
0x000000003ddb4500      7      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ddb4a08      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ddb5240      1      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\bgconfig.lnk
0x000000003ddb5dd8      1      1 RW---- \Device\HarddiskVolume2\Windows\SoftwareDistribution\DataStore\Logs\edb.log
0x000000003ddb5f80      8      0 R--rwd \Device\HarddiskVolume2\Windows\Resources\Ease of Access Themes\hcblack.theme
0x000000003ddb6380      1      0 RW-rwd \Device\HarddiskVolume2\$PrepareToShrinkFileSize
0x000000003ddb6660      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ssdpapi.dll
0x000000003ddb7400      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\cour.ttf
0x000000003ddb7528      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003ddb7788      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\taskhost.exe
0x000000003ddb8330      2      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs
0x000000003ddb9350      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\AltTab.dll
0x000000003ddbc708      6      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\ink\mip.exe
0x000000003ddbcd58      3      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\VMware VGAuth\glib-2.0.dll
0x000000003ddbd370      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ddbd688      2      1 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Credentials
0x000000003ddbe468      4      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\tahomabd.ttf
0x000000003ddbe6d8      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\UsrClass.dat{bf585ff9-3bfe-11e3-ad72-00155de6c5e3}.TM
0x000000003ddbe7f8      2      1 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Credentials
0x000000003ddbe8b0      1      1 RW---- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\UsrClass.dat
0x000000003ddbea98      1      1 RW---- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2
0x000000003ddbfae0      2      1 RW-r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\UsrClass.dat{bf585ff9-3bfe-11e3-ad72-00155de6c5e3}.TM.blf
0x000000003ddc15c0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ddc1738      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\shell32.dll.mui
0x000000003ddc26b8      2      1 RW-rw- \Device\clfs\Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\UsrClass.dat{bf585ff9-3bfe-11e3-ad72-00155de6c5e3}.TM
0x000000003ddc2a68     11      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx
0x000000003ddc38c0      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\l_10646.ttf
0x000000003ddc3ac8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dllhost.exe
0x000000003ddc4160     12      1 RWDr-- \Device\HarddiskVolume2\System Volume Information\tracking.log
0x000000003ddc4218     14      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ddc4388      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003ddc4618      1      0 R--rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Internet Explorer.lnk
0x000000003ddc47d8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\prnfldr.dll
0x000000003ddc4908      8      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\WebCache\V01.log
0x000000003ddc7290      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PortableDeviceTypes.dll
0x000000003ddc7908      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WPDShServiceObj.dll
0x000000003ddc8eb0      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003ddcb118      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ddcdf80      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\tdh.dll
0x000000003ddcf038      9      1 RW-r-d \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\AppData\Local\~FontCache-S-1-5-21-3463664321-2923530833-3546627382-1000.dat
0x000000003ddcf448      1      1 ------ \Device\Afd\Endpoint
0x000000003ddd0238      7      0 R--r-d \Device\HarddiskVolume2\Windows\AppPatch\AcLayers.dll
0x000000003ddd8ad0      6      0 R--r-- \Device\HarddiskVolume2\Windows\Fonts\times.ttf
0x000000003ddd8f20      7      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\VMware VGAuth\ssleay32.dll
0x000000003ddd9970     16      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx
0x000000003ddd9b70      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000003ddd9e10      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\pala.ttf
0x000000003ddd9f80      1      1 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_1
0x000000003ddda560      3      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu
0x000000003dddb1b0      8      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\VMware VGAuth\xerces-c_3_1.dll
0x000000003dddb680      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mycomput.dll
0x000000003dddb738      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\BioCredProv.dll
0x000000003dddbf80     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx
0x000000003dddee50      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\Display.dll
0x000000003dddef80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003dde44b8     11      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Operational.evtx
0x000000003dde4e48      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winsrv.dll.mui
0x000000003dde5718      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\taskhost.exe.mui
0x000000003dde63c0      5      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\VMware VGAuth\xsec_1_6.dll
0x000000003dde6c18      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003ddea038      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\consolai.ttf
0x000000003ddea268      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\imageres.dll.mui
0x000000003ddea588      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ddeaa38      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mpr.dll
0x000000003ddeae90      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\hidserv.dll
0x000000003de0c1b0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cngaudit.dll
0x000000003de0cd58      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sspisrv.dll
0x000000003de0d130      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003de0de48      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\lsasrv.dll
0x000000003de0ea70      8      0 R--r-d \Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\ink\en-US\mip.exe.mui
0x000000003de0ef80      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbi.ttf
0x000000003de10440      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msasn1.dll
0x000000003de1b038      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\ncrypt.dll
0x000000003de1b140     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx
0x000000003de1b248      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
