Offset(P)            #Ptr   #Hnd Access Name
0x0000000007103f80     14      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000713f720      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\WindowsPowerShel
0x000000000713f948      7      0 R--r-d \Device\HarddiskVolume2ⰱ
0x00000000071462c0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\stdole2.tlb
0x0000000007324b68      1      1 R--r-- \Device\HarddiskVolume2
0x0000000007324c88     10      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007324e18      8      0 R--rwd \Device\HarddiskVolume2\Windows\Resources\Ease of Access Themes\basic.theme
0x00000000074763c8      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.dir
0x000000000760f890      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\svchost.exe.mui
0x000000000760fc20      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ActionCenter.dll
0x00000000076ad038      5      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\timeSync.dll
0x00000000076ad128      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x00000000076ad270      2      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\vmbackup.dll
0x00000000076ad328      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x0000000007746250      8      0 R--r-d \Device\HarddiskVolume2捩卥摩祔数
0x00000000077ce868     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Setup.evtx
0x0000000007983938      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imapi2.dll
0x00000000079839f0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000007983f18      1      0 R--rw- \Device\HarddiskVolume2�ꅩ敖蹌rs\IEUser\AppData\Local\Temp\_MEI34882\eggs\jdcal-1.0-py2.7.egg
0x0000000007a2be40      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Apphlpdm.dll
0x0000000007aaf8f0      3      0 R--rwd \Device\HarddiskVolume2\Windows\System32\drprov.dll
0x0000000007b146c8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\oleaccrc.dll
0x0000000007b14ae8      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007b14f80     17      1 RW-rw- \Device\HarddiskVolume2؁
0x0000000007b885c8      6      0 R----- \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\icudt44l.dat
0x0000000007b88cc8      8      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\gmodule-2.0.dll
0x0000000007b88f80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x0000000007c40740      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wersvc.dll
0x0000000007ec1650      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ESENT.dll.mui
0x0000000007ec19f0      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000000007f08280      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x0000000008094a50      8      0 RWDrwd \Device\HarddiskVolume2l-codepage-852_31bf3856ad364e35_6.1.7600.16385_none_cebe6552fc856926_c_852.
0x0000000008094f80      2      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x00000000080d1560      3      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu
0x0000000008550468      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\crypt32.dll.mui
0x0000000008550a88     12      0 R--rwd \Device\HarddiskVolume2數⴬㐶㈱秀蝞Њ؍䥆獣
0x0000000008550f80      8      0 R--rwd \Device\HarddiskVolume256AD364E35_6.1.7600.16385_EN-
0x0000000008557210      8      0 R--r-d \Device\HarddiskVolume2\Windows\Fonts\vgasys.fon
0x00000000085573c8      3      0 R--r-d \Device\HarddiskVolume2ԁ
0x0000000008557f80      8      0 R--r-d \Device\HarddiskVolume2\Windows\Fonts\ega40woa.fon
0x0000000008718b80      7      0 R--r-d \Device\HarddiskVolume2
0x0000000008718c80      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\notepad.exe
0x0000000008c44408      5      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\zipfldr.dll.mui
0x0000000008d5f540      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000000008d5ff80      1      0 R--rwd \Device\HarddiskVolume2\Windows\System32\en-US\duser.d
0x0000000008f3f660      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-shlwapi-l2-1-0.dll
0x0000000008f3fd58      8      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ActionCenter.dll.mui
0x0000000008fc1f80      4      0 RW-rwd \Device\HarddiskVolume1\$MftMirr
0x000000000913e290      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PortableDeviceTypes.dll
0x000000000913e908      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WPDShServiceObj.dll
0x0000000009280530      3      1 R--rwd \Device\HarddiskVolume2\Windows\System32\config\systemprofile\AppData\Roaming\Microsoft\SystemCertificates\My
0x00000000092807b8      1      1 R--rw- \Device\HarddiskVolume2d8b15e24_rascfg.dll_3bcc53bcX86_MICROSOFT-WINDOWS-RASBASE_31BF3856AD364E35_6.1.7601.17514_NONE_0FE7D1CCD8B1
0x0000000009280d90     11      1 -W-rw- \Device\HarddiskVolume2Ꞅ䃠gramData\Microsoft\Assistance\Client\1.0\en-US\Help_CValidator.H1D
0x00000000092a6628      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SPInf.dll
0x00000000093d3100      7      0 R--r-- \Device\HarddiskVolume2의蝰
0x00000000093d31b8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\gpapi.dll
0x000000000940e1d8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\FileMaps\$$_system32_21f9a9c4a2f8b514.cdf-ms
0x000000000940ef80      7      0 R--r-d \Device\HarddiskVolume2User\AppData\Local\Microsoft
0x00000000094712d0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\sdcpl.dll
0x00000000094717c0      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\fontext.dll
0x00000000094718e0      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\LogonUI.exe
0x0000000009471c38      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\batt.dll
0x0000000009471f18      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\devmgmt.msc
0x0000000009507038      8      0 R--rwd \Device\HarddiskVolume2钘ꈝ龈褿rs\IEUser\Favorites\MSN 
0x0000000009507390      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mssph.dll
0x00000000095077e8      2      2 R--r-- \Device\HarddiskVolume2歶 0
0x0000000009507e28      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\iscsicpl.dll
0x000000000952e170      4      0 R--r-d \Device\HarddiskVolume2뺘핋
0x000000000952e578      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\ShapeCollector.lnk
0x00000000095421c8      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\Desktop.ini
0x0000000009542630      2      1 ------ \Device\NamedPipe\wkssvc
0x00000000095426e8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mfcsubs.dll
0x0000000009542a00      8      0 R--rwd \Device\HarddiskVolume2樠顇ꎠ诌dows\System32\spool\drivers\w32x86\PSCRIPT.NTF
0x0000000009542b60      2      1 ------ \Device\NamedPipeȃ卆浩狠ꈁ缠诃ಈꅨ
0x000000000956d698      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x00000000095af328      8      0 R--rwd \Device\HarddiskVolume2
0x00000000095af8f8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mspatcha.dll
0x00000000095afb20     15      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx
0x00000000096d01a8      1      1 R--rw- \Device\HarddiskVolume2耉ꎅ鞹鈙䲱ꔽ褼¡褦ｩ핑ꈕꅶ涙ꎊݹꔠ萉诂鎱핕鉁诎伙꽜裩ꈁ褼舡둁愙꽓뀉芟톙蹘䔁꼾욹핌媩ꔽ撩둂诌仹꽇량ꈓ뚱꽅傉蹑ད꽜膱ꈚ瀉顋
0x00000000096d06b8      1      1 R--r-- \Device\HarddiskVolume2ꩰ골꺸픏殃
0x00000000096fccd8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000009b40350      8      0 R--r-d \Device\HarddiskVolume2
0x0000000009b409a8      8      0 R--rwd \Device\HarddiskVolume2\Windows\Web\Wallpaper\Scenes\Desktop.ini
0x0000000009c66208      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RpcRtRemote.dll
0x0000000009d97038      1      1 R--r-- \Device\HarddiskVolume2؁؇䵃慖
0x0000000009d97f80      3      3 R--r-- \Device\HarddiskVolume2
0x0000000009dffeb0      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x0000000009faa290      3      3 R--r-- \Device\HarddiskVolume2
0x0000000009faaa48      6      0 R--r-d \Device\HarddiskVolume2\Windows\infࠄ،敋ꁹ\
0x000000000a218f18      1      1 R----- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\WebCacheLock.dat
0x000000000a5f8e48      8      0 R--rwd \Device\HarddiskVolume2땐궬땠궬
0x000000000a76d290      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\DEFAULT.LOG1
0x000000000a76d908      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SAM.LOG1
0x000000000a76da58     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000a838038      1      0 R--r-d \Device\HarddiskVolume2܈x
0x000000000a838160      2      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cdd.dll
0x000000000a838550      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\devmgr.dll
0x000000000a838a00      7      0 R--r-d \Device\HarddiskVolume2 
0x000000000a838d58      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\clfs.sys
0x000000000a899038      8      0 R--rwd \Device\HarddiskVolume2ࠅ؇䵃慖
0x000000000a8994b8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\msdtcVSp1res.dll.mui
0x000000000a899e48      7      0 R--r-d \Device\HarddiskVolume2oot%\System32\Winevt\Logs\Key Management
0x000000000a9b2288      1      1 RW---- \Device\HarddiskVolume2\System Volume Information\Syscache.hve.LOG2
0x000000000a9b2b70      1      1 RW---- \Device\HarddiskVolume2\System Volume Information\Syscache.hve.LOG1
0x000000000aa49618      1      1 ------ \Device\NamedPipe\srvsvc
0x000000000aa49760      2      1 ------ \Device\NamedPipe뎠ꈜ₠꽚rs\IEUser\AppData\Local\
0x000000000aa49e48      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbemcomn.dll
0x000000000aaaf9e8      8      0 R--rwd \Device\HarddiskVolume2掸indows\System32\msimg32.dll
0x000000000aaafb78      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000ab28390      1      0 R--rwd \Device\HarddiskVolume2\
0x000000000ab28510      9      1 RWDrwd \Device\HarddiskVolume2�ꂖܨ诌gramData\Microsoft\Device Stage\Task\{07deb856-fc6e-4fb9-8add-d8f2cf8722c9}
0x000000000ac49bf0      1      1 RW-rw- \Device\HarddiskVolume2Ȃਔ瑎商낸ꔳ
0x000000000ac76838      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-1d8-0
0x000000000acc46d8      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SAM.LOG2
0x000000000ae450c0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000ae45390      2      1 ------ \Device\NamedPipe6_microsoft-windows-font-bitmap-term
0x000000000ae45968      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\regapi.dll
0x000000000aea2038      1      1 RW---- \Device\HarddiskVolume1\Boot\BCD.LOG
0x000000000aea2578     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000b09fd78      8      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.wid
0x000000000b0e35d8      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\es.dll
0x000000000b16d868      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000000b55b4b0      3      1 R--rwd \Device\HarddiskVolume2\Windows\System32\wlms
0x000000000b5a6380     10      1 R--rw- \Device\HarddiskVolume2鍨诎sers\IEUser\AppData\Local\Microsoft\Feeds Cache\L8F0N1FD\desktop.ini.encrypt
0x000000000b646160      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000b669e18      5      0 R--r-- \Device\HarddiskVolume2\Windows\System32\apisetschema.dll
0x000000000b68b148      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winhttp.dll
0x000000000b68b290      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdi.dll
0x000000000b68b5c8     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000b68ba28      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlms\en-US\wlms.exe.mui
0x000000000b68bae0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wlms\wlms.exe
0x000000000b6af8f0      8      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wscui.cpl.mui
0x000000000b70d1b0     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx
0x000000000b75b568      8      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming
0x000000000b75be18      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\pmcsnap.dll
0x000000000b81d1d8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ktmw32.dll
0x000000000b837f80      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\smss.exe
0x000000000b83ff80      7      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000000b8bfd28      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini
0x000000000b9d6038      2      2 R--r-- \Device\HarddiskVolume2EUser\AppData\Local\Virt
0x000000000ba27190      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-user32-l1-1-0.dll
0x000000000ba279b0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nsi.dll
0x000000000ba27e50     14      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx
0x000000000bafb130      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winsrv.dll.mui
0x000000000bafb378      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\csrss.exe.mui
0x000000000bafb598      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\svchost.exe.mui
0x000000000beefaa0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\csrss.exe
0x000000000bf782b8      2      1 ------ \Device\NamedPipeЈ彇
0x000000000bf78878      1      1 RW-rw- \Device\HarddiskVolume2\Windows\System32\sppuinotify.dll
0x000000000c03f8b8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000000c03fee0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\scext.dll
0x000000000c061f80      1      1 RW-rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000000c0a7038      2      1 RW-rw- \Device\clfs\SystemRoot\System32\Config\TxR\{6cced301-6e01-11de-8bed-001e0bcd1824}.TM
0x000000000c0a7360      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\user32.dll
0x000000000c0a7be8     10      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000c2373f8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rasman.dll
0x000000000c237908      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WindowsCodecs.dll
0x000000000c399c50      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows PowerShell Modules.lnk
0x000000000c5435e0      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.1.regtrans-ms
0x000000000c543a78      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\win32k.sys.mui
0x000000000c6c41c0      3      1 RW--w- \Device\HarddiskVolume2\pagefile.sys
0x000000000c73b8f8      2      1 RW-rw- \Device\HarddiskVolume2khi\1.4_1\_locales\az\messages.json.encrypt
0x000000000c73bb30      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\samcli.dll
0x000000000c8dc718      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\taskhost.exe.mui
0x000000000cad3c50      1      1 -W---- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\AppData\Local\lastalive1.dat
0x000000000cad3f80      1      1 R--rw- \Device\HarddiskVolume2D㊲璂歶)¨
0x000000000cd43908      1      1 R--rw- \Device\HarddiskVolume2ⴸꂓ䀈ꈗgramData\Microsoft\User Account Pictures\Default Pictures\usertile14.bmp
0x000000000ce154b8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\IconCodecService.dll
0x000000000ce15908      1      1 R--rwd \Device\HarddiskVolume2
0x000000000ce15b78      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PlaySndSrv.dll
0x000000000cf52d50      6      0 R--r-- \Device\HarddiskVolume2뛈褼Έ둂؂؆䵃慖
0x000000000d102b88      1      1 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v2.0.50
0x000000000d102f80      8      0 R--rwd \Device\HarddiskVolume2Ⲉ꒱
0x000000000d10d3a0      1      0 R--r-- \Device\HarddiskVolume2
0x000000000d10d918      1      1 R--r-d \Device\HarddiskVolume2\Windows\ehome\WTVGOTHIC-S.ttc
0x000000000d351900      1      1 R--r-- \Device\HarddiskVolume2뀈诈ۀ诈ꥎჁb
0x000000000d351b30      1      1 R--rw- \Device\HarddiskVolume2톰ꂖ◈谹ᏽ៘`
0x000000000d412278      6      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Defender\MpSvc.dll
0x000000000d412420      8      0 R--rwd \Device\HarddiskVolume2܈x
0x000000000d483ea0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000000d4a8140      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mscoree.dll
0x000000000d4a8900      8      0 R--r-d \Device\HarddiskVolume2弃ሟ
0x000000000d4de240      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000000d5031b0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cngaudit.dll
0x000000000d503d58      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sspisrv.dll
0x000000000d51b368      6      0 R--r-d \Device\HarddiskVolume2䱸蹄⇐ꎍȂ؅瑎䱆힐철獰첏ᩘ
0x000000000d51b468      7      0 R--r-d \Device\HarddiskVolume2伈蹐蹕gramData\VMware\VMware VGAuth\msgCatalogs\messages\ja\VGA
0x000000000d6037c8      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\catsrvut.dll
0x000000000d727038      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000000d727940      2      1 RW-rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df
0x000000000d727b68     16      1 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Support\MPLog-07132009-215552.log
